shot_neck_distance,release_angle,label
0.08263990767058899,,1.0
0.07650098145955976,,1.0
0.09897395594775993,,1.0
0.11585920727721902,,1.0
0.1160829562716292,,1.0
0.11831761808550968,,1.0
0.11636094527831642,,1.0
0.10550792460019111,,1.0
0.1766163074983236,,1.0
0.18137963888391856,,1.0
0.15686675182734167,,1.0
0.11514212680235694,,1.0
0.08263990767058904,,1.0
0.07650098145955976,,1.0
0.09897395594775998,,1.0
0.115859207277219,,1.0
0.11608295627162918,,1.0
0.1183176180855097,,1.0
0.11636094527831639,,1.0
0.10550792460019111,,1.0
0.17326139480479763,,1.0
0.17793424439312616,,1.0
0.1538869915529246,,1.0
0.11295494608138944,,1.0
0.0810701224159714,,1.0
0.07504780809521285,,1.0
0.09709389749879271,,1.0
0.1136584052637363,,1.0
0.11387790403713267,,1.0
0.11607011736258466,,1.0
0.11415061250738241,,1.0
0.10350375023757105,,1.0
0.23200915171511055,,0.0
0.25255387213750147,,0.0
0.2644035671680511,,0.0
0.21711261279856944,,0.0
0.16160022761672238,,0.0
0.1747560369390013,,0.0
0.12611238768814456,,0.0
0.2049632222565451,79.37948313186747,0.0
0.2193033309509137,,0.0
0.10520493714495625,,0.0
0.22376120840373717,,0.0
0.15497366045254618,,0.0
0.2488933292522119,,0.0
0.2320091517151106,,0.0
0.25255387213750147,,0.0
0.2644035671680511,,0.0
0.2171126127985695,,0.0
0.16160022761672235,,0.0
0.17475603693900135,,0.0
0.12611238768814456,,0.0
0.20496322225654515,,0.0
0.2193033309509137,,0.0
0.10520493714495623,,0.0
0.22376120840373714,,0.0
0.15497366045254612,,0.0
0.24889332925221186,,0.0
0.2525696401016203,,0.0
0.27493501924598845,,0.0
0.2878348259435056,,0.0
0.2363529803487734,,0.0
0.17592112650630928,,0.0
0.19024279442850242,,0.0
0.1372883790802472,,0.0
0.22312691933364126,,0.0
0.23873783840808444,,0.0
0.11452812492605051,,0.0
0.2435907698358037,,0.0
0.16870731760526939,,0.0
0.27095008161624606,,0.0
0.15425446678303822,,1.0
0.14862145552862344,,1.0
0.14395920559007233,,1.0
0.13514621515580325,,1.0
0.13078680602661863,,1.0
0.13330930013169526,,1.0
0.1317353827820359,,1.0
0.13040001287679825,,1.0
0.13057165266847345,,1.0
0.15425446678303828,,1.0
0.14862145552862344,,1.0
0.1439592055900724,,1.0
0.13514621515580325,,1.0
0.13078680602661855,,1.0
0.13330930013169529,,1.0
0.13173538278203595,,1.0
0.13040001287679817,,1.0
0.13057165266847348,,1.0
0.16940598191504908,,1.0
0.1632196728726351,,1.0
0.15809947735904575,,1.0
0.14842083835907965,,1.0
0.1436332299383934,,1.0
0.14640349390323834,,1.0
0.14467497984699906,,1.0
0.14320844435707533,,1.0
0.14339694332278327,,1.0
0.2534800319011575,,1.0
0.27436873710387527,,1.0
0.2509409350701466,,1.0
0.25006976602962117,,1.0
0.21331912965090005,,1.0
0.1927989143589677,,1.0
0.16521119173874724,,1.0
0.16168150150978236,,1.0
0.15935321070567118,,1.0
0.15807189787029063,,1.0
0.2534800319011575,,1.0
0.27436873710387527,,1.0
0.2509409350701466,,1.0
0.2500697660296212,,1.0
0.2133191296509001,,1.0
0.19279891435896762,,1.0
0.1652111917387472,,1.0
0.16168150150978233,,1.0
0.15935321070567124,,1.0
0.1580718978702906,,1.0
0.24297469800467622,,1.0
0.2629976828539056,,1.0
0.24054083257909484,,1.0
0.23970576863758788,,1.0
0.2044782412121479,,1.0
0.18480847442163229,,1.0
0.15836410907257525,,1.0
0.1549807048217536,,1.0
0.15274890868872884,,1.0
0.1515206991256676,,1.0
0.09296573989215737,,1.0
0.10641367805654946,,1.0
0.11075375878418589,,1.0
0.08647507801146874,,1.0
0.044740730070580985,,1.0
0.04690622143360802,,1.0
0.05202496141686906,,1.0
0.05122380692203013,,1.0
0.05386624805498505,,1.0
0.057803771023254506,,1.0
0.0698743086876125,,1.0
0.05803441684044033,,1.0
0.0685149655566789,,1.0
0.09296573989215738,,1.0
0.10641367805654948,,1.0
0.11075375878418589,,1.0
0.0864750780114687,,1.0
0.044740730070581006,,1.0
0.04690622143360795,,1.0
0.052024961416869096,,1.0
0.05122380692203007,,1.0
0.053866248054985036,,1.0
0.05780377102325451,,1.0
0.06987430868761252,,1.0
0.058034416840440334,,1.0
0.06851496555667892,,1.0
0.08714142537576924,,1.0
0.09974684863566835,,1.0
0.1038150227962878,,1.0
0.0810574042237675,,1.0
0.041937718080076,,1.0
0.043967541155028024,,1.0
0.048765591477509654,,1.0
0.04801462940581038,,1.0
0.05049152129162088,,1.0
0.0541823579837492,,1.0
0.06549667504661806,,1.0
0.05439855381341554,,1.0
0.06422249492239455,,1.0
0.05045619644649997,,1.0
0.066734542201044,,1.0
0.09023093814893154,,1.0
0.10621807928281954,,1.0
0.12848949329137194,,1.0
0.10893209793879254,,1.0
0.06343186231050739,,1.0
0.05700811549031652,,1.0
0.05156618549403912,,1.0
0.05878097197414227,,1.0
0.050456196446499985,,1.0
0.06673454220104395,,1.0
0.09023093814893153,,1.0
0.10621807928281957,,1.0
0.12848949329137188,,1.0
0.10893209793879259,,1.0
0.06343186231050742,,1.0
0.057008115490316515,,1.0
0.05156618549403917,,1.0
0.058780971974142206,,1.0
0.050817533930384476,,1.0
0.06721245558463963,,1.0
0.09087711884536687,,1.0
0.10697875044343312,,1.0
0.12940965916754402,,1.0
0.10971220529835551,,1.0
0.06388612385100408,,1.0
0.057416373949396235,,1.0
0.05193547206401866,,1.0
0.05920192658446345,,1.0
0.136516499701045,,0.0
0.1782760751773386,,0.0
0.1934528113272447,,0.0
0.17704113599920246,,0.0
0.16063950368884125,,0.0
0.1486673716204454,,0.0
0.1395607919055671,,0.0
0.12978148331143208,,0.0
0.124872090622403,,0.0
0.12197727959128617,,0.0
0.12452606474922624,,0.0
0.12743700700410834,,0.0
0.12705817060771182,,0.0
0.12987407220020192,,0.0
0.13036483960433587,,0.0
0.136516499701045,,0.0
0.1782760751773385,,0.0
0.1934528113272447,,0.0
0.1770411359992025,,0.0
0.1606395036888414,,0.0
0.14866737162044544,,0.0
0.13956079190556714,,0.0
0.12978148331143205,,0.0
0.124872090622403,,0.0
0.12197727959128625,,0.0
0.12452606474922619,,0.0
0.12743700700410834,,0.0
0.12705817060771188,,0.0
0.12987407220020186,,0.0
0.1303648396043358,,0.0
0.13507716664629654,,0.0
0.1763964588054313,,0.0
0.1914131822238977,,0.0
0.17517453994926052,,0.0
0.15894583480585595,,0.0
0.14709992839853103,,0.0
0.13808936199506952,,0.0
0.12841315948805912,,0.0
0.12355552795018417,,0.0
0.12069123775144625,,0.0
0.12321315032815759,,0.0
0.12609340167448962,,0.0
0.1257185594601067,,0.0
0.12850477218531803,,0.0
0.12899036528635666,,0.0
0.1046120460358188,,0.0
0.07972004544823559,,0.0
0.1132843430781648,,0.0
0.09682739272547718,,0.0
0.05807332457274674,,0.0
0.07807459921815711,,0.0
0.08199146234804826,,0.0
0.07706443503533786,,0.0
0.08194117894133678,,0.0
0.10461204603581886,,0.0
0.07972004544823556,,0.0
0.11328434307816483,,0.0
0.09682739272547716,,0.0
0.05807332457274672,,0.0
0.07807459921815707,,0.0
0.08199146234804826,,0.0
0.07706443503533782,,0.0
0.08194117894133682,,0.0
0.10851775856013156,,0.0
0.08269640994682642,,0.0
0.11751383761856825,,0.0
0.10044246359728633,,0.0
0.06024150423949945,,0.0
0.08098953063908206,,0.0
0.08505263066961845,,0.0
0.07994165176612952,,0.0
0.08500046992144579,,0.0
0.1414464914293865,,1.0
0.15098522427235775,,1.0
0.152967777471964,,1.0
0.053918100145013075,,1.0
0.06852872635327532,,1.0
0.14144649142938653,,1.0
0.15098522427235778,,1.0
0.15296777747196408,,1.0
0.053918100145013095,,1.0
0.06852872635327528,,1.0
0.13369017449423148,,1.0
0.14270584427397506,,1.0
0.14457968278718966,,1.0
0.05096146354667845,,1.0
0.06477090588429704,,1.0
0.15636893378112127,,0.5
0.17207040269785315,,0.5
0.174841389497487,,0.5
0.15385760449053656,,0.5
0.14717553628536895,,0.5
0.13729665521392156,,0.5
0.13212250109785165,,0.5
0.133836730141278,,0.5
0.13608739987682975,,0.5
0.1341188000478266,,0.5
0.13583045539696229,,0.5
0.13245680056838247,,0.5
0.13421960585461792,,0.5
0.13219346237330923,,0.5
0.15636893378112124,,0.5
0.17207040269785315,,0.5
0.17484138949748695,,0.5
0.15385760449053662,,0.5
0.14717553628536892,,0.5
0.13729665521392154,,0.5
0.13212250109785167,,0.5
0.13383673014127798,,0.5
0.13608739987682972,,0.5
0.1341188000478266,,0.5
0.1358304553969623,,0.5
0.13245680056838244,,0.5
0.13421960585461792,,0.5
0.13219346237330926,,0.5
0.14256983835320275,,0.5
0.15688569912705533,,0.5
0.15941215454597912,,0.5
0.1402801264369503,,0.5
0.13418773096657302,,0.5
0.12518063190021866,,0.5
0.12046308156521911,,0.5
0.12202603497106482,,0.5
0.12407808976625329,,0.5
0.12228321304351507,,0.5
0.12384381987597107,,0.5
0.12076788009727185,,0.5
0.12237512303632365,,0.5
0.1205277807182202,,0.5
0.13992177521554502,,1.0
0.1872275306555117,,1.0
0.16337215938486943,,1.0
0.15462461578909617,,1.0
0.1424053083041932,,1.0
0.13067915613071437,,1.0
0.12372625419481532,,1.0
0.1186185812915018,,1.0
0.11210439436567281,,1.0
0.11341072633789828,,1.0
0.1209786392775016,,1.0
0.12248446581032223,,1.0
0.12136227101912762,,1.0
0.13992177521554508,,1.0
0.18722753065551173,,1.0
0.16337215938486946,,1.0
0.1546246157890962,,1.0
0.1424053083041932,,1.0
0.13067915613071432,,1.0
0.12372625419481528,,1.0
0.1186185812915018,,1.0
0.11210439436567286,,1.0
0.11341072633789825,,1.0
0.12097863927750163,,1.0
0.12248446581032221,,1.0
0.12136227101912767,,1.0
0.12666912424853843,,1.0
0.16949432857620902,,1.0
0.14789841198051754,,1.0
0.13997938947743963,,1.0
0.1289174302101854,,1.0
0.11830191718991713,,1.0
0.11200755737458763,,1.0
0.10738365625116311,,1.0
0.1014864586790559,,1.0
0.10266906179172199,,1.0
0.10952018201923486,,1.0
0.1108833846221805,,1.0
0.10986747819004784,,1.0
0.033715956054857076,,0.0
0.05682206063098805,-72.79242113962374,0.0
0.07108181373577067,,0.0
0.07929611803828049,,0.0
0.09008831432382297,,0.0
0.09988326214290295,,0.0
0.10781180456680782,,0.0
0.11374659102446258,,0.0
0.11964319428218947,,0.0
0.12784739612790888,,0.0
0.1328552664522265,,0.0
0.1403053543737287,,0.0
0.1444274644872891,,0.0
0.14801822992812722,,0.0
0.15253323315423792,,0.0
0.15685380518297612,,0.0
0.15887134679856235,,0.0
0.1609449506462233,,0.0
0.15981847232273516,,0.0
0.15954342197112265,,0.0
0.15930691079386028,,0.0
0.15758589570069753,,0.0
0.15000656811799154,,0.0
0.14610324284344986,,0.0
0.14070355831266965,,0.0
0.13903641494064706,,0.0
0.13406119377245881,,0.0
0.12993911165240063,,0.0
0.12924015653240242,,0.0
0.1241896182335513,,0.0
0.12250860718243224,,0.0
0.12218395082847015,,0.0
0.11980521236478611,,0.0
0.11857076314600487,,0.0
0.11891487685670848,,0.0
0.11657009060543269,,0.0
0.11111434453851181,,0.0
0.11153173204673218,,0.0
0.10628768997744445,,0.0
0.10503865518824769,,0.0
0.10338177718098358,,0.0
0.1040320686887934,,0.0
0.10329169692767086,,0.0
0.09855813213559805,,0.0
0.0996636449836002,,0.0
0.10191444573033019,,0.0
0.1028484703192183,,0.0
0.10427962201064601,,0.0
0.10767525201710158,,0.0
0.10988298725194592,,0.0
0.11239716680365869,,0.0
0.11225575695507138,,0.0
0.10407279688756088,,0.0
0.0921684697704544,,0.0
0.0888313068404126,,0.0
0.07321432939082466,,0.0
0.07645059007218884,,0.0
0.06668498133165529,,0.0
0.06225180653755011,,0.0
0.0625392531482558,,0.0
0.06472478928534817,,0.0
0.06332808577434824,,0.0
0.0632829374565045,,0.0
0.06206682537068767,,0.0
0.06266972294719676,,0.0
0.06495764996825235,,0.0
0.06974988249877603,,0.0
0.07031718221579147,,0.0
0.0736984005481681,,0.0
0.07628484458554496,,0.0
0.08282940701349017,,0.0
0.08048253526087014,,0.0
0.0780467666691399,,0.0
0.07920005709051645,,0.0
0.08073286803368211,,0.0
0.0825718007658411,,0.0
0.08010169062228832,,0.0
0.0788899338247481,,0.0
0.08064596738477493,,0.0
0.08086829948958024,,0.0
0.08317457371222499,,0.0
0.08339695224408314,,0.0
0.033715956054857055,,0.0
0.05682206063098806,,0.0
0.07108181373577067,,0.0
0.07929611803828047,,0.0
0.09008831432382297,,0.0
0.09988326214290293,,0.0
0.10781180456680786,,0.0
0.11374659102446256,,0.0
0.1196431942821894,,0.0
0.12784739612790885,,0.0
0.1328552664522265,,0.0
0.14030535437372874,,0.0
0.1444274644872892,,0.0
0.14801822992812724,,0.0
0.1525332331542379,,0.0
0.15685380518297612,,0.0
0.1588713467985624,,0.0
0.16094495064622324,,0.0
0.15981847232273522,,0.0
0.15954342197112265,,0.0
0.1593069107938603,,0.0
0.15758589570069756,,0.0
0.1500065681179915,,0.0
0.14610324284344992,,0.0
0.14070355831266967,,0.0
0.13903641494064709,,0.0
0.13406119377245881,,0.0
0.12993911165240066,,0.0
0.1292401565324024,,0.0
0.12418961823355135,,0.0
0.12250860718243223,,0.0
0.1221839508284702,,0.0
0.11980521236478613,,0.0
0.11857076314600487,,0.0
0.1189148768567085,,0.0
0.11657009060543268,,0.0
0.11111434453851184,,0.0
0.11153173204673222,,0.0
0.10628768997744453,,0.0
0.1050386551882477,,0.0
0.10338177718098364,,0.0
0.10403206868879346,,0.0
0.10329169692767094,,0.0
0.09855813213559812,,0.0
0.09966364498360006,,0.0
0.10191444573033026,,0.0
0.10284847031921827,,0.0
0.10427962201064588,,0.0
0.10767525201710162,,0.0
0.10988298725194592,,0.0
0.11239716680365865,,0.0
0.11225575695507134,,0.0
0.10407279688756091,,0.0
0.09216846977045434,,0.0
0.08883130684041261,,0.0
0.07321432939082469,,0.0
0.07645059007218885,,0.0
0.06668498133165526,,0.0
0.06225180653755008,,0.0
0.0625392531482558,,0.0
0.06472478928534815,,0.0
0.06332808577434823,,0.0
0.06328293745650454,,0.0
0.06206682537068768,,0.0
0.06266972294719679,,0.0
0.06495764996825232,,0.0
0.06974988249877608,,0.0
0.0703171822157915,,0.0
0.07369840054816809,,0.0
0.07628484458554502,,0.0
0.08282940701349017,,0.0
0.0804825352608701,,0.0
0.07804676666913987,,0.0
0.07920005709051643,,0.0
0.08073286803368211,,0.0
0.08257180076584113,,0.0
0.08010169062228834,,0.0
0.0788899338247481,,0.0
0.08064596738477493,,0.0
0.08086829948958023,,0.0
0.08317457371222496,,0.0
0.08339695224408313,,0.0
0.03552998929445061,,0.0
0.05987928097375689,,0.0
0.07490625735046406,,0.0
0.08356251919440155,,0.0
0.09493537238785847,,0.0
0.1052573217516962,,0.0
0.11361244675493201,,0.0
0.11986654493213465,,0.0
0.12608040552323826,,0.0
0.13472602136381095,,0.0
0.14000333216352553,,0.0
0.14785426018297756,,0.0
0.15219815385655608,,0.0
0.1559821147047754,,0.0
0.16074004047817236,,0.0
0.16529307399373402,,0.0
0.16741916621802863,,0.0
0.16960433701337704,,0.0
0.1684172503203927,,0.0
0.16812740132330878,,0.0
0.16787816503938205,,0.0
0.16606455347409907,,0.0
0.1580774322596056,,0.0
0.1539640947943539,,0.0
0.14827388884972986,,0.0
0.1465170474876193,,0.0
0.14127414247980508,,0.0
0.13693027830587443,,0.0
0.13619371702045713,,0.0
0.13087144256389333,,0.0
0.12909998739433104,,0.0
0.12875786342306111,,0.0
0.1262511407303551,,0.0
0.12495027394026675,,0.0
0.12531290214032373,,0.0
0.12284195840466178,,0.0
0.11709267462236142,,0.0
0.11753251899974108,,0.0
0.11200632961100503,,0.0
0.11069009249714853,,0.0
0.10894406881137432,,0.0
0.10962934821656635,,0.0
0.10884914193370739,,0.0
0.10386089523789085,,0.0
0.10502588844142001,,0.0
0.10739778993236813,,0.0
0.1083820682245202,,0.0
0.10989022075006116,,0.0
0.1134685472130861,,0.0
0.11579506612096985,,0.0
0.11844451709342158,,0.0
0.11829549891347543,,0.0
0.10967226773110823,,0.0
0.09712744728051033,,0.0
0.09361073362169242,,0.0
0.07715350960903972,,0.0
0.08056389213462604,,0.0
0.07027286039166103,,0.0
0.06560116569853977,,0.0
0.06590407791566576,,0.0
0.06820720333874983,,0.0
0.06673535242304071,,0.0
0.06668777497196558,,0.0
0.06540623191503368,,0.0
0.06604156743404327,,0.0
0.06845259271929187,,0.0
0.07350266367765328,,0.0
0.07410048605111672,,0.0
0.07766362544292513,,0.0
0.08038922897643243,,0.0
0.08728591114743249,,0.0
0.08481276970335282,,0.0
0.0822459484675223,,0.0
0.08346128984055738,,0.0
0.08507657123173264,,0.0
0.0870144448065029,,0.0
0.08441143432642789,,0.0
0.0831344808871117,,0.0
0.08498499503201494,,0.0
0.0852192893611063,,0.0
0.08764964898986224,,0.0
0.08788399224393992,,0.0
0.24355854695337856,,1.0
0.22978570570309637,,1.0
0.2809265201717363,,1.0
0.3026205130328114,,1.0
0.3146133259422381,,1.0
0.24355854695337856,,1.0
0.22978570570309637,,1.0
0.28092652017173636,,1.0
0.3026205130328114,,1.0
0.3146133259422381,,1.0
0.23216306278831675,,1.0
0.21903461770617863,,1.0
0.2677826837011742,,1.0
0.28846166988226324,,1.0
0.29989336961658936,,1.0
