bracing_leg_velocity,push_leg_knee_angle,ankle_distance,label
0.0353945674731692,177.8564518753256,0.11126795633299498,0
0.017261353863553413,175.04538398503047,0.11334701821494449,0
0.010755668703154905,174.12540230245892,0.11329459708843019,0
0.005024304368052574,174.15172318091234,0.11305995270188146,0
0.001190985709355405,174.56524566756397,0.11228130086131459,0
0.5096737434016659,175.4087967147201,0.12495177606081986,0
3.2252254677162746,175.81177006912287,0.11655350857644196,0
0.1437478640826593,174.59492370102018,0.10790943268584147,0
3.0537188807884244,162.1882106434654,0.1012126675508733,0
0.2512340523038241,159.57542118020365,0.11314349857666381,0
0.05585086644693971,159.8258720808577,0.11126795633299504,0
0.16611930359918006,159.8717039109443,0.11334701821494446,0
0.05694259928740354,160.7461501926418,0.11329459708843016,0
0.0355080061282624,160.9311957887122,0.11305995270188145,0
0.036963387868319895,160.66863692957108,0.11228130086131458,0
0.45257001906034927,160.6477571123823,0.1249517760608199,0
3.396238627132616,175.81177006912287,0.11020006114348088,0
0.13591202534039837,174.59492370102026,0.1020271824090041,0
2.887257633751786,162.1882106434654,0.09569546458814569,0
0.2375390347605689,159.57542118020368,0.10697593417325776,0
0.05280638028440252,159.82587208085764,0.10520262959878475,0
0.15706397548500753,159.8717039109443,0.10716835975406061,0
0.05383860168418018,160.74615019264175,0.10711879615518106,0
0.033572429472180386,160.93119578871216,0.10689694246702987,0
0.034948476909101966,160.66863692957108,0.10616073571111165,0
0.4278999781413474,160.6477571123823,0.11814053073192547,0
0.46202874487102247,116.3392108160971,0.17315501100776684,1
0.1592308143875251,139.8629083049313,0.16954367037333207,1
0.18430091894967743,152.87236943465766,0.17078029174414988,1
0.1798095157362301,162.30736070924542,0.17088196387987695,1
4.3235130851775425,143.68145455894515,0.16431096614236038,1
0.2772184627365658,149.14076482030404,0.17315501100776684,1
0.9512288440270358,155.36708808824906,0.1695436703733321,1
0.8365992973771121,154.76401512479194,0.17078029174414988,1
0.8846157156259371,154.0611260262315,0.17088196387987703,1
3.9182695674563526,143.6814545589451,0.16644867615130637,1
0.2808251160012237,149.14076482030399,0.1754077833504829,1
0.9636044721936496,155.3670880882491,0.1717494586394451,1
0.8474835781616973,154.76401512479194,0.1730021686374783,1
0.8961246971246303,154.0611260262315,0.17310516354275193,1
0.035164626010474764,159.0124651736623,0.08414839468276937,1
0.009711006132058726,170.0578903614598,0.09749190350287433,1
0.0138831471410718,176.3357159982017,0.1135754349382024,1
0.009822188212601462,179.29966067334132,0.13102884796662786,1
0.022421322999504726,174.54735184551853,0.14378334369447948,1
0.01998034928552324,170.70332676938543,0.1524961680872399,1
0.021018718499493074,165.7634268841242,0.15591222613633338,1
0.06585865256341072,147.3266179502233,0.1272829485392392,1
0.04641519968487257,142.23930971327235,0.12186233486162192,1
3.0383348473810963,148.26014704927735,0.09260159475971995,1
1.227291081695118,148.6179676595477,0.07685120460545455,1
0.47048522515471486,149.58371463788473,0.08414839468276929,1
0.7997233727486123,148.55488291094193,0.09749190350287432,1
0.659448240476807,145.68882093265563,0.11357543493820244,1
0.6317867220647079,146.1946249559014,0.13102884796662792,1
0.471454787844385,146.32227387380289,0.14378334369447948,1
0.3118595838332454,147.49469397410815,0.15249616808723987,1
0.29498504980731205,150.0516155223434,0.15591222613633332,1
0.8336090691834118,157.51173365638854,0.12728294853923927,1
0.3283478192174537,168.28712618161154,0.12186233486162193,1
3.3856141005132865,168.5638891321195,0.09260159475971995,1
1.6177868736391354,148.61796765954765,0.08360900581522081,1
0.5118566732673471,149.5837146378849,0.09154786390783275,1
0.8700459084015586,148.55488291094207,0.10606471516947746,1
0.7174358821819855,145.68882093265563,0.12356252903211394,1
0.6873419875495089,146.19462495590128,0.14255068307447097,1
0.5129114930710869,146.32227387380294,0.15642672721658807,1
0.33928251212337324,147.49469397410815,0.16590570141173805,1
0.3209241399840384,150.05161552234344,0.16962214565952968,1
0.9069112952854094,157.51173365638866,0.13847539331661146,1
0.3572206170001733,168.28712618161163,0.1325781256964004,1
3.683323253957402,168.56388913211939,0.10074438409277235,1
0.12086000082131441,158.25938353814487,0.11516345412900457,1
0.09124334617941082,159.47424058525945,0.11132259409337117,1
0.029902064986347635,169.09147919254286,0.11096665653433574,1
0.007951609570388431,173.67276079357404,0.11216161224449817,1
0.020883903001866377,176.43986979931532,0.11265505422348107,1
0.1214443531226023,176.53270526166222,0.11317307640982281,1
3.570653679722484,147.38217824556463,0.10914121173738527,1
0.8783135982392472,147.34159729259534,0.11516345412900471,1
0.10897232034073846,149.11207237810524,0.11132259409337131,1
0.20688470398662218,151.0747529042537,0.11096665653433573,1
0.21239045575454527,150.2235709677452,0.11216161224449826,1
0.03945261842778647,152.97159768088738,0.11265505422348102,1
0.07697219110849239,152.25778518994866,0.11317307640982284,1
1.8954791059302338,147.38217824556472,0.10660645053095243,1
0.8579151144725832,147.34159729259525,0.11248882873976662,1
0.1064414815697781,149.11207237810527,0.10873717114987011,1
0.20207988907278773,151.07475290425356,0.10838950009898672,1
0.20745777194708745,150.2235709677452,0.10955670343835065,1
0.03853634706620842,152.97159768088747,0.11003868542375246,1
0.0751845426034933,152.25778518994858,0.11054467675097947,1
0.03522013845792875,157.13146047996327,0.1731631422222311,1
0.05901115265649646,168.40487760240498,0.16861287248075463,1
0.064431159886111,179.5989762975226,0.15294289592250263,1
0.0007876266671184514,176.41937764416136,0.14928648378605483,1
0.0035273922143211284,172.07718566621386,0.14403560472068222,1
0.02833698742293268,163.69512969072403,0.13968272863235567,1
0.011234645977307391,160.37575191055467,0.13881128429069728,1
0.06363048690823496,158.79318189009044,0.13910190088160276,1
4.30210970525677,172.44225525991394,0.16728635341132367,1
0.9567438082431521,165.61714634487842,0.17316314222223098,1
0.5442741896457506,156.5818686765849,0.1686128724807547,1
2.13389914780511,148.01434301459216,0.15294289592250263,1
0.32228342121983555,147.89074753470132,0.14928648378605477,1
0.1740243492125689,150.49436198977835,0.14403560472068214,1
0.1901158996526179,153.29309846890422,0.13968272863235565,1
0.10532579833820187,160.649837675285,0.13881128429069742,1
0.09960430673815487,171.13635850370764,0.13910190088160274,1
3.438572511043809,172.44225525991394,0.17724014150880169,1
1.0136714950306742,165.61714634487842,0.18346660803892845,1
0.5766593175428212,156.58186867658492,0.1786455904458228,1
2.260869336977774,148.01434301459216,0.16204322685794986,1
0.34145976655067584,147.89074753470132,0.15816925273356294,1
0.18437905813257388,150.49436198977833,0.15260593851447704,1
0.20142807987840147,153.2930984689042,0.14799405979195926,1
0.11159284078654218,160.6498376752849,0.14707076320928578,1
0.10553091188346796,171.13635850370778,0.14737867192178095,1
0.005491408020484392,160.41062869058803,0.14876103491922615,1
0.0077080089645809825,160.9966470021012,0.15303143262498722,1
0.010272128593276031,157.81962537144062,0.15809757240008745,1
0.01609786017385046,153.32855449392642,0.16285651120524974,1
0.0674822200366273,149.5981798093954,0.16630708529326285,1
8.34726316309872,144.91733038949218,0.14551673425665976,1
0.5242197743945533,144.44070993762853,0.14876103491922613,1
0.5733530739997277,143.82254313728282,0.15303143262498714,1
0.22004712160120513,140.84743189594658,0.1580975724000874,1
0.1812692035641261,138.22176578353967,0.1628565112052497,1
0.10280667202545496,139.85878740439173,0.16630708529326285,1
4.2884532814444665,144.91733038949218,0.14691517112641245,1
0.5292576022712686,144.44070993762853,0.1501906499877356,1
0.5788630799943174,143.82254313728285,0.15450208683329558,1
0.2221618062764863,140.84743189594658,0.1596169129446101,1
0.1830112268366385,138.22176578353967,0.16442158584021935,1
0.10379465901781905,139.85878740439176,0.1679053204444517,1
0.09817508382706261,151.02938161845805,0.14825764539826583,1
0.506273522028065,151.63845731903817,0.1545370304942902,1
1.1124575590006887,150.35604539710062,0.11717564985661774,1
0.897481001180744,151.4846912733422,0.1452696389723962,1
4.237282473569075,176.48653163434784,0.14186569806735602,1
0.09043183314755904,175.60198002534875,0.1509805560136288,1
3.359527859286044,156.22696646454654,0.14856704008141342,1
0.01338163133486474,157.71416204603352,0.14825764539826586,1
0.06538969957888295,165.04415010819716,0.15453703049429027,1
0.017886078191049544,151.11912012307832,0.11717564985661774,1
0.09864272846305719,170.5066249165429,0.14526963897239623,1
4.375748063672533,155.17337890741663,0.14186569806735602,1
0.18762799275431288,153.63105666570178,0.15098055601362886,1
1.5818754596840487,156.2269664645466,0.14445696866435973,1
0.013011431723746757,157.71416204603355,0.14415613331067784,1
0.06358070927348561,165.0441501081971,0.15026180072890707,1
0.017391264141472934,151.1191201230783,0.11393401369703314,1
0.09591380111461303,170.50662491654288,0.14125078936363403,1
4.254694046342224,155.17337890741675,0.13794101766470765,1
0.18243730948003853,153.63105666570186,0.14680371525902786,1
0.18685198275296216,110.3143232320964,0.08604457659712482,1
0.05035320841290593,127.89387974841786,0.08905555992359518,1
0.02474586623237861,145.20934846744717,0.09230109454512068,1
0.03766510926984468,160.6922158513081,0.09762043290342301,1
0.11266528521380667,169.1134059968363,0.10207811977155978,1
0.024329740187887642,174.9158408467221,0.10683172868620033,1
0.04203031903884299,175.31121246767006,0.10912717867740106,1
0.018786638544330558,177.86649028903284,0.10793631819156796,1
0.010280335816880199,179.43143156142816,0.10696177210698034,1
0.03969517862806309,178.4369350757046,0.10966748469798164,1
0.03380383689334736,172.70629202835264,0.11086394076730154,1
1.1442803154748962,171.68957490943174,0.086348124347387,1
0.564607498853319,161.1799301284108,0.08604457659712482,1
0.5902518315176052,150.33047613593112,0.08905555992359519,1
0.5327807724952627,145.81292306376022,0.09230109454512074,1
0.48931287228331616,143.73560654742732,0.09762043290342305,1
0.32136531318157,139.29179510470271,0.10207811977155974,1
0.16848501028546378,137.3790202450795,0.10683172868620029,1
0.0671852192883546,137.9652022332906,0.10912717867740106,1
0.05372656828528069,141.94369330531643,0.10793631819156795,1
0.04594133421898246,145.97200505955877,0.10696177210698035,1
0.11609971650621366,152.72490327463544,0.10966748469798168,1
0.04927890395684807,160.09334436197892,0.11086394076730147,1
4.057064532349525,171.68957490943174,0.08430312585029465,1
0.551235795700197,161.17993012841072,0.08400676707718488,1
0.5762727889213421,150.33047613593115,0.08694644073220678,1
0.5201628275512707,145.81292306376022,0.09011511076085962,1
0.47772438560812347,143.73560654742724,0.09530847025128877,1
0.3137543594122689,139.29179510470277,0.09966058490213948,1
0.1644947488244281,137.37902024507937,0.10430161322328506,1
0.06559405939333635,137.9652022332906,0.10654269965050996,1
0.0524541520952639,141.94369330531637,0.10538004253240695,1
0.0448532971580476,145.97200505955877,0.10442857680183269,1
0.11335010558458114,152.72490327463538,0.10707020950431322,1
0.04811182261846467,160.09334436197895,0.10823832968467095,1
0.23728362875916859,163.665114116401,0.11437288111840486,1
0.1724826511819377,168.19281956704904,0.10894276783700987,1
0.0539400537245882,169.50499395975865,0.10368406728739593,1
0.1296183544108858,175.42283076413187,0.0994556764325077,1
0.09714908525411414,166.1780939466039,0.1026140840340768,1
0.13959000346966607,166.7831220723543,0.09768616158634803,1
0.06745463445170535,164.85278186174952,0.09394068704462381,1
0.08771098811380547,172.1050943693293,0.0897542145298082,1
0.14139754331447613,176.03968370516145,0.0896631226307575,1
0.15828525835921314,179.65622630308792,0.09156160749962275,1
6.4652256073881835,175.0920831387049,0.11954208306815135,1
0.11050753755351739,163.5406323219202,0.114372881118405,1
0.3422842849272069,162.1922830541751,0.1089427678370099,1
0.4795240955037414,161.65624749469106,0.10368406728739588,1
0.3068714254480123,160.97093266617892,0.09945567643250773,1
0.08628829925824057,156.48745164012053,0.1026140840340768,1
0.2647536387785564,149.80667538951604,0.09768616158634805,1
0.17882409800016297,147.92782602976027,0.09394068704462381,1
0.21344960522229373,148.54735663646335,0.08975421452980813,1
0.14828665027812518,150.45851987196446,0.08966312263075749,1
0.10160838373677458,149.9499331102954,0.09156160749962278,1
0.8791159930149617,175.09208313870505,0.11580278559319147,1
0.10705084225816501,163.54063232192013,0.11079527719354995,1
0.3315775720316536,162.19228305417514,0.10553501881480291,1
0.4645244970905407,161.65624749469106,0.10044081134730748,1
0.29727243305249934,160.97093266617875,0.09634468530528692,1
0.08358918601498895,156.48745164012058,0.09940429735915995,1
0.2564720981899867,149.80667538951613,0.09463052119609218,1
0.17323044862621956,147.92782602976013,0.0910022057596549,1
0.20677286386599486,148.54735663646346,0.08694668684462484,1
0.14364821766323613,150.45851987196446,0.08685844431626745,1
0.09843005554481145,149.94993311029546,0.08869754424307555,1
0.14186760968049844,171.84477764083968,0.08965971155041064,1
0.07019368856577544,173.51463561986836,0.08771603080592406,1
0.026420261846027755,175.27802330421684,0.08753320869935258,1
0.031323302919726626,176.5975329644216,0.08761337479026934,1
0.01563314095633337,177.19914828686487,0.08637294636212434,1
0.05725155974245678,178.13084546486596,0.08576616637245202,1
0.05580516230032864,179.79968093681708,0.08649241171188307,1
0.018435807358232217,178.75828604597584,0.0867514586528955,1
0.049047056166763844,179.74371089239602,0.08812741138988243,1
0.03697835395877396,179.2634392614301,0.0893035438001615,1
0.02681757519392064,178.65398238633566,0.09018383212922217,1
0.01750398279935113,178.56346633853022,0.08975151477547959,1
0.01363354984024932,178.14180173526375,0.08945850873826766,1
0.018326325034210247,177.55493386606776,0.08947370603398604,1
0.007446106163195164,176.86589494193112,0.08892426891121372,1
0.014561900782367916,177.12976752715218,0.08829298603074463,1
0.009244656928819367,176.43013735353458,0.08854003129294358,1
0.013636857830374298,175.84582503374352,0.08886185535642759,1
0.008138453977146692,175.74748107379853,0.0891417378054855,1
0.002624129213074101,175.44367842745916,0.08917802368098762,1
0.007238574305236751,175.21795333872748,0.08933849899113398,1
0.013969077909738715,174.39337322575972,0.08962388557297503,1
0.029746324287615263,173.63579787553576,0.0902929818182294,1
0.03272232946458304,173.2163543666386,0.09085808419414869,1
0.03553799160198509,173.55702786596268,0.09140516681925032,1
0.03761082100208435,174.4114259622985,0.09171603203816303,1
0.0170294223693294,175.0315776141604,0.0916249513024985,1
0.00948508047664953,175.7550243196457,0.09120455841670759,1
0.013927287481511204,175.4791506030283,0.09092284236003409,1
0.014363257769192197,176.0216926235005,0.0909084527466574,1
0.0271639967406563,176.4768095332917,0.09122430499455657,1
0.017430268046202887,176.8337258453087,0.09141790956667041,1
0.01002608470063824,177.68475428329154,0.09124677181012252,1
0.0021539570931790155,178.62644974910597,0.09105377560957048,1
0.008407689198787122,179.55256155078445,0.09090648650699082,1
0.02600619261561392,179.70086708124416,0.091367606719117,1
0.02794495401144136,179.31784104044021,0.09206353150801916,1
0.0260735230264699,178.86696950251095,0.09285905517487904,1
0.016680927826673044,178.64454306679238,0.09375151453917083,1
0.018261302480362864,178.46631938920214,0.09462918851993866,1
0.022246130610028995,178.07023979630503,0.09536648534968399,1
0.011132182260291166,176.53673275993177,0.09516379381924753,1
0.023428960550990304,175.14519193473413,0.09528638337812485,1
0.017154019239403802,174.38222683541807,0.09508108090502591,1
0.02375406908480337,173.3747447261302,0.09504132707471373,1
0.020397509351442116,172.05870723606776,0.09475382576890097,1
0.019101699083791588,170.9923109295505,0.09445649067742268,1
0.015722448745464444,170.54900248790267,0.09468264869221735,1
0.013067702654189939,169.76307232898316,0.09483796921656888,1
0.014616070650927585,169.15672211913108,0.09447221224270741,1
0.018014376122267948,167.73390890400694,0.0943463627717424,1
0.0171994200499841,167.22458641549966,0.094628953562336,1
0.015352001158302583,166.0577530666372,0.09475809518331091,1
0.015457981046828958,165.17949898064933,0.09476695158556726,1
0.01613840903465662,164.80598959578774,0.09508462121106888,1
0.009534217664918214,164.38321490057933,0.09523736354628963,1
0.011254948040977429,164.47586980758166,0.09522319432366602,1
0.012372766561871085,164.58664514544685,0.09533570293627931,1
1.129558464042722,162.56523049548213,0.08706383135968583,1
0.1677938385662321,160.17906073800495,0.08965971155041072,1
0.1502219646288131,159.96877310465064,0.08771603080592409,1
0.02976390036177642,158.16734854972609,0.0875332086993526,1
0.041002921012927365,158.3529575156826,0.08761337479026939,1
0.04463470478758625,157.6719233548127,0.08637294636212431,1
0.05905822617684713,156.25529670385495,0.08576616637245203,1
0.02189651158350671,156.02706217010922,0.08649241171188303,1
0.007453766570784642,155.56601049591592,0.08675145865289553,1
0.007491161101670028,155.51171957516505,0.08812741138988245,1
0.0013679838636008975,155.63699098539217,0.08930354380016149,1
0.0054133289501274075,155.4334198022117,0.09018383212922212,1
0.015781555519903994,155.6413531614737,0.08975151477547963,1
0.011674791350775727,155.83693753282841,0.08945850873826772,1
0.009212530165932492,155.1403025676408,0.08947370603398601,1
0.023492383872656175,154.80601657517659,0.08892426891121369,1
0.046614099246143466,154.53971326969392,0.0882929860307446,1
0.002464947328215089,154.5744669976913,0.08854003129294352,1
0.00718061413071189,154.65124989921867,0.08886185535642759,1
0.0028901382618012764,154.72478525191437,0.08914173780548544,1
0.003240712868139417,154.6834896304248,0.08917802368098755,1
0.0028822554312212087,154.67462266633282,0.08933849899113398,1
0.006451395124097976,154.77039290175603,0.08962388557297496,1
0.009132127589025133,154.80108026370667,0.09029298181822942,1
0.010963013628474894,154.58890629266125,0.09085808419414869,1
0.0194671658888236,154.41078314729083,0.09140516681925037,1
0.0255452333651138,154.87094018108652,0.091716032038163,1
0.02088555456312112,154.6175066655403,0.0916249513024985,1
0.021160501081809835,154.1517322625314,0.09120455841670758,1
0.022061879880669426,153.556849080723,0.09092284236003409,1
0.01700026007030278,153.21155254720216,0.09090845274665743,1
0.013652885936667847,153.24473859115994,0.09122430499455657,1
0.010388392155822235,153.20061056224418,0.09141790956667038,1
0.013027187139557122,152.97223504946876,0.09124677181012256,1
0.009081389184785776,152.90233139077446,0.09105377560957059,1
0.014847038876581512,152.72749637952802,0.09090648650699083,1
0.016916548678777933,153.02158528750212,0.09136760671911698,1
0.006114379525853614,152.55785460635155,0.09206353150801926,1
0.010942897509852303,152.73337072986038,0.09285905517487912,1
0.032723424861147245,152.9616256161413,0.09375151453917077,1
0.023284311026577194,153.01330201780274,0.09462918851993857,1
0.019103050797671595,152.8878870477518,0.09536648534968394,1
0.029311078991757836,152.57806084250666,0.09516379381924758,1
0.016862247395737488,152.31418436269016,0.09528638337812484,1
0.011776537607199286,151.81844880414988,0.09508108090502593,1
0.007567304504503159,151.50725348856434,0.09504132707471369,1
0.012228403448597559,151.16472848705962,0.09475382576890094,1
0.01178999773846778,150.53680060732273,0.09445649067742268,1
0.005876250590515219,150.02896929421124,0.09468264869221732,1
0.004679868126453884,149.30315835532207,0.09483796921656895,1
0.013576518588263706,148.4960349175454,0.09447221224270742,1
0.00547156994079081,147.82883627960683,0.09434636277174242,1
0.0035341170675998288,147.52158732624315,0.09462895356233603,1
0.011296275753093563,147.5438718255491,0.09475809518331091,1
0.021518763732845662,147.27672297725601,0.09476695158556726,1
0.007381140529959635,147.28350431077948,0.09508462121106884,1
0.00400998969046654,147.14920782624253,0.09523736354628969,1
0.015969612590698838,146.846482202211,0.09522319432366608,1
0.010761382239819612,146.48871986697714,0.09533570293627922,1
3.848973285054207,162.5652304954822,0.09507976937230993,1
0.18324256150711185,160.17906073800503,0.09791465138930495,1
0.16405285097729577,159.9687731046506,0.09579201660476726,1
0.032504252774343226,158.16734854972606,0.09559236212761513,1
0.04477804632091331,158.3529575156826,0.09567990908387487,1
0.04874420722046821,157.6719233548127,0.09432527482267816,1
0.06449569742955653,156.25529670385498,0.09366262880105489,1
0.023912516126438122,156.02706217010925,0.09445573930747798,1
0.008140032381271367,155.56601049591592,0.09473863661424031,1
0.008180869814181193,155.5117195751651,0.0962412728623448,1
0.0014939336831989187,155.63699098539217,0.09752569139268308,1
0.005911732347139802,155.43341980221163,0.098487027575586,1
0.017234558090719505,155.6413531614737,0.09801490690678974,1
0.012749685509652421,155.8369375328284,0.09769492390112916,1
0.010060724755995622,155.14030256764073,0.0977115204068127,1
0.025655319846770584,154.80601657517656,0.09711149679078364,1
0.050905843868867096,154.53971326969392,0.09642209190535281,1
0.0026918942093547287,154.57446699769125,0.0966918825427228,1
0.007841730886838158,154.65124989921864,0.0970433368407551,1
0.0031562323308635463,154.72478525191437,0.09734898797386281,1
0.0035390842246727935,154.68348963042482,0.09738861467786064,1
0.0031476237306910515,154.67462266633282,0.09756386489646902,1
0.007045372928679209,154.77039290175614,0.09787552692603563,1
0.009972919540562756,154.80108026370658,0.098606226640178,1
0.011972374649060528,154.58890629266125,0.09922335780400393,1
0.02125950138117937,154.41078314729089,0.09982081014454437,1
0.027897174509613137,154.8709401810865,0.10016029662082843,1
0.022808480629236735,154.6175066655403,0.10006083011210722,1
0.02310874138250334,154.15173226253145,0.09960173179306321,1
0.024093109827748066,153.55684908072294,0.09929407823269631,1
0.018565468363959454,153.2115525472021,0.09927836377239922,1
0.014909902606540897,153.24473859115994,0.09962329643177088,1
0.011344847968428412,153.2006105622442,0.09983472611248366,1
0.014226595929164022,152.9722350494688,0.09964783175957784,1
0.00991750966830944,152.9023313907744,0.09943706646299434,1
0.01621400081068425,152.72749637952802,0.09927621650170013,1
0.018474049692441482,153.02158528750212,0.09977979189847701,1
0.006677328416333238,152.55785460635155,0.10053979025136285,1
0.011950406446083663,152.73337072986035,0.10140855751779247,1
0.035736259710610764,152.96162561614125,0.10238318531909456,1
0.02542808980291513,153.01330201780277,0.10334166645152637,1
0.020861862334619383,152.88788704775178,0.10414684595530342,1
0.03200974029130733,152.57806084250672,0.10392549268303586,1
0.018414748908327654,152.31418436269007,0.10405936902184935,1
0.012860799510086368,151.81844880414994,0.10383516441829622,1
0.008264023714804582,151.50725348856437,0.10379175046604164,1
0.013354268489298502,151.16472848705956,0.10347777901057027,1
0.012875498911167554,150.53680060732276,0.10315306837605596,1
0.006417275029071987,150.02896929421115,0.10340004868409623,1
0.0051107420292377595,149.30315835532207,0.10356966951749506,1
0.014826504141748496,148.49603491754533,0.10317023742063054,1
0.005975335566450541,147.8288362796068,0.10303280103070707,1
0.003859502051246127,147.52158732624315,0.10334140986145533,1
0.012336320106712822,147.5438718255492,0.10348244150854571,1
0.023499989156735523,147.276722977256,0.10349211331681388,1
0.008060719685004191,147.28350431077948,0.10383903067913972,1
0.004379188108321917,147.14920782624253,0.10400583595039156,1
0.017439929513505554,146.8464822022109,0.10399036217215106,1
0.011752179125474587,146.48871986697722,0.10411322941532891,1
0.06783905654276949,167.427752083215,0.1647889469746534,0
0.06932746215163366,172.2127924601505,0.1717948986038005,0
0.045247216421075626,173.1305596413778,0.1730202811801185,0
0.027660556650950345,177.35303386894003,0.17577971267440334,0
0.0401096046964619,176.490063838743,0.174073911086908,0
0.1164354038152315,169.8583528594911,0.1746662271089281,0
4.512207564214371,149.5169480964795,0.15757690156595625,0
0.3290454732348956,148.74131911129666,0.16478894697465338,0
0.3077681983266288,147.5484618539913,0.17179489860380054,0
0.08524815692535084,147.99492945552706,0.17302028118011847,0
0.11135903587483686,149.48089331137578,0.17577971267440332,0
0.3616050917353677,153.29947601380331,0.174073911086908,0
0.2442661382977134,161.61674542803422,0.17466622710892807,0
0.9528076771010192,149.51694809647952,0.15748344204693082,0
0.3288503149892386,148.74131911129675,0.16469120996134812,0
0.3075856597216624,147.54846185399126,0.17169300633129758,0
0.08519759588711952,147.99492945552714,0.17291766212808718,0
0.11129298836515648,149.48089331137575,0.1756754569920177,0
0.3613906222438706,153.29947601380334,0.17397066712257453,0
0.24412126302999948,161.61674542803425,0.17456263183948595,0
0.0019096290099400916,177.37872465371726,0.06080355478528083,1
0.030465817567007992,175.26257035376597,0.06417791106243119,1
0.04816287733390542,167.3744724807584,0.06675338112465512,1
0.09768733011519752,157.45103122635504,0.06811708524928602,1
0.09281220233020687,153.05843729756901,0.06874651552846041,1
0.07111085546188253,146.4806422902232,0.06388951372453844,1
2.3278133465150272,173.89190374246655,0.05895438575724333,1
0.18029594484840378,166.6324444128259,0.06080355478528087,1
0.09645369613020205,163.88061007547435,0.06417791106243115,1
0.043567269599912986,161.36186981937487,0.06675338112465516,1
0.06794345268273758,157.4755609031207,0.06811708524928603,1
0.08484498662085543,152.57753024515182,0.06874651552846042,1
0.23433966123613625,147.29942312213427,0.06388951372453847,1
0.7848047888752552,173.89190374246647,0.058075808042763945,1
0.17760905400694957,166.63244441282595,0.05989741951630452,1
0.0950162785944132,163.88061007547435,0.06322148887777011,1
0.04291800098894255,161.36186981937504,0.06575857756137538,1
0.0669309138765841,157.47556090312085,0.0671019588544196,1
0.08358056984383641,152.57753024515165,0.06772200894229874,1
0.23084737476183662,147.29942312213427,0.06293738943002979,1
0.13846981882252923,171.07547455589173,0.12387496579805973,1
0.32512053163474447,169.2349167783771,0.13621624766739723,1
0.31663679760383767,168.58274502003053,0.14826106952325485,1
0.2324933909050015,163.24082755761765,0.15800960760082863,1
0.2965606056030546,157.37951850326039,0.16525020208924568,1
0.2684344686578578,150.85584198703742,0.16737838746842737,1
0.2986727043560038,148.64239334277332,0.17144162090181866,1
4.816566392107772,176.29819358298354,0.12077886773324636,1
0.1628523291623782,169.2862266430032,0.12387496579805965,1
0.4326095008586163,163.18853537402268,0.1362162476673973,1
0.28122771208018665,162.0078493954732,0.1482610695232548,1
0.18935667361156175,155.1019624186047,0.15800960760082852,1
0.1653701902685944,157.13039806995053,0.16525020208924557,1
0.1965264632501231,162.89471319350977,0.16737838746842737,1
0.3116223872462238,169.38284013397458,0.17144162090181866,1
1.3654181491057922,176.29819358298343,0.12126362867724141,1
0.16350595715457736,169.28622664300323,0.12437215331508669,1
0.43434583266858945,163.18853537402268,0.13676296844766286,1
0.2823564543324048,162.00784939547307,0.14885613368777864,1
0.19011668007274285,155.10196241860484,0.15864379873027395,1
